query_id,method,subset,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10,map@10
Q014370,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014371,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014372,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014373,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014374,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014375,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014376,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014377,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014378,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014379,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014380,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014381,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014382,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014383,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014384,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014385,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014386,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014387,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014388,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014389,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014390,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014391,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014394,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014395,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014396,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q014397,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014398,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014399,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014400,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q014401,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014403,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014405,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014406,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014407,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014408,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014409,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q014410,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014411,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014412,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014413,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q014415,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014416,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014418,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014419,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014420,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014421,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014422,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014423,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q014424,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q014425,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014426,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014427,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014428,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014429,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014430,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014431,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q014432,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014433,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014434,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014437,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014438,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014439,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014440,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014441,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014442,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014443,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q014444,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014445,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014446,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014447,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014449,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014451,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014452,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q014453,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014455,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q014456,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014457,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014458,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q014459,TF-IDF,strict,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6508205185601091,0.4666666666666666
Q014460,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014461,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014462,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014463,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014464,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014465,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014466,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014467,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014468,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014469,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014470,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014471,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014472,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014473,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014474,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014475,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014476,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014477,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014478,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014479,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014480,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014481,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014483,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014484,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014485,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014486,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014487,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014488,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014489,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014490,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014491,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014492,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014493,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014494,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014495,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014496,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014497,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014498,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014499,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014500,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014501,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014502,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014503,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014504,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014505,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014506,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014507,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014508,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014511,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014512,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014513,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014514,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014515,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014516,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014517,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014518,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014519,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q014522,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q014523,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014524,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014525,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014526,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014527,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q014528,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014529,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014531,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014532,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014533,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014534,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014535,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014536,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014538,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014540,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q014541,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014542,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014543,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014544,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014545,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014546,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014547,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014548,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014549,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014550,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014551,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014552,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q014553,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014554,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014555,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014556,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014559,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014560,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014561,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014562,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014563,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014564,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014565,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014566,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q014567,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014568,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014569,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014570,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014571,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014573,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q014574,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014575,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014576,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014577,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014578,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014579,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014580,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014581,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014582,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014583,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014584,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014585,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014586,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014587,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q014588,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q014589,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014590,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014591,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014592,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014593,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014594,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014595,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014596,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014597,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014598,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014599,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q014600,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014601,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014602,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q014603,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014604,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014605,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014606,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014607,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014608,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014609,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014610,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014611,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014612,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014613,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014614,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q014615,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014616,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q014617,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014618,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014619,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014620,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014621,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q014623,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q014624,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014625,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014627,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q014628,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014630,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q014631,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014632,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014633,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014634,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014635,TF-IDF,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q014636,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014637,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014638,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014639,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014640,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014641,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014642,TF-IDF,strict,0.0,0.0,0.0,0.0,0.5,1.0,0.14285714285714285,0.20438239758848611,0.07142857142857142
Q014643,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014644,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q014645,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014646,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014647,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014648,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014649,TF-IDF,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q014650,TF-IDF,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q014651,TF-IDF,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
