query_id,predicted_attack_id,predicted_technique_name,predicted_score,is_relevant,source_name,source_type,query_text,relevant_attack_ids,relevant_names
Q007248,T1056.004,Credential API Hooking,-3.562991142272949,False,Chaes,malware,Chaes. Chaes has a module to perform any API hooking it desires.,"[""T1056""]","[""Input Capture""]"
Q007250,T1566,Phishing,3.4455976486206055,False,Chaes,malware,Chaes. Chaes has been delivered by sending victims a phishing email containing a malicious .docx file.,"[""T1566.001""]","[""Spearphishing Attachment""]"
Q007253,T1573.001,Symmetric Cryptography,-3.615631103515625,False,Chaes,malware,Chaes. Chaes has decrypted an AES encrypted binary file to trigger the download of other files.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q007254,T1041,Exfiltration Over C2 Channel,-0.6836378574371338,False,Chaes,malware,"Chaes. Chaes has exfiltrated its collected data from the infected machine to the C2, sometimes using the MIME protocol.","[""T1048""]","[""Exfiltration Over Alternative Protocol""]"
Q007257,T1102.003,One-Way Communication,-2.264876365661621,False,Chaes,malware,Chaes. Chaes has used HTTP for C2 communications.,"[""T1071.001""]","[""Web Protocols""]"
Q007261,T1216.001,PubPrn,2.4859774112701416,False,Chaes,malware,Chaes. Chaes has used VBscript to execute malicious code.,"[""T1059.005""]","[""Visual Basic""]"
Q007263,T1055.001,Dynamic-link Library Injection,-3.5799460411071777,False,Chaes,malware,"Chaes. Chaes has used an unsigned, crafted DLL module named hha.dll that was designed to look like a legitimate 32-bit Windows DLL.","[""T1036.005""]","[""Match Legitimate Resource Name or Location""]"
Q007265,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,-0.7851716876029968,False,Chaes,malware,Chaes. Chaes has used encryption for its C2 channel.,"[""T1573""]","[""Encrypted Channel""]"
Q007266,T1574.008,Path Interception by Search Order Hijacking,5.056741714477539,False,Chaes,malware,Chaes. Chaes has used search order hijacking to load a malicious DLL.,"[""T1574.001""]","[""DLL""]"
Q007267,T1592,Gather Victim Host Information,-4.5340423583984375,False,Chaes,malware,Chaes. Chaes has used the Puppeteer module to hook and monitor the Chrome web browser to collect user information from infected hosts.,"[""T1185""]","[""Browser Session Hijacking""]"
Q007269,T1027.004,Compile After Delivery,-4.739877700805664,False,Chaes,malware,Chaes. Chaes used the CreateFileW() API function with read permissions to access downloaded payloads.,"[""T1106""]","[""Native API""]"
Q007270,T1552.002,Credentials in Registry,-7.564441680908203,False,Chaes,malware,Chaes. Some versions of Chaes stored its instructions (otherwise in a `instructions.ini` file) in the Registry.,"[""T1027.011""]","[""Fileless Storage""]"
Q007271,T1195,Supply Chain Compromise,-3.8917055130004883,False,Chaos,malware,"Chaos. After initial compromise, Chaos will download a second stage to establish a more permanent presence on the affected system.","[""T1104""]","[""Multi-Stage Channels""]"
Q007273,T1573,Encrypted Channel,-4.957564353942871,False,Chaos,malware,"Chaos. Chaos provides a reverse shell connection on 8338/TCP, encrypted via AES.","[""T1059.004"", ""T1573.001""]","[""Symmetric Cryptography"", ""Unix Shell""]"
Q007275,T1041,Exfiltration Over C2 Channel,-6.0491943359375,False,CharmPower,malware,CharmPower. CharmPower can change its C2 channel once every 360 loops by retrieving a new domain from the actors’ S3 bucket.,"[""T1008""]","[""Fallback Channels""]"
Q007276,T1025,Data from Removable Media,0.25559359788894653,False,CharmPower,malware,CharmPower. CharmPower can collect data and files from a compromised host.,"[""T1005""]","[""Data from Local System""]"
Q007277,T1480.001,Environmental Keying,-5.413451671600342,False,CharmPower,malware,CharmPower. CharmPower can decrypt downloaded modules prior to execution.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q007279,T1485.001,Lifecycle-Triggered Deletion,-6.84420919418335,False,CharmPower,malware,CharmPower. CharmPower can download additional modules from actor-controlled Amazon S3 buckets.,"[""T1102""]","[""Web Service""]"
Q007280,T1652,Device Driver Discovery,-1.9503413438796997,False,CharmPower,malware,CharmPower. CharmPower can enumerate drives and list the contents of the C: drive on a victim's computer.,"[""T1083""]","[""File and Directory Discovery""]"
Q007281,T1518,Software Discovery,-5.617380619049072,False,CharmPower,malware,CharmPower. CharmPower can enumerate the OS version and computer name on a targeted system.,"[""T1082""]","[""System Information Discovery""]"
Q007282,T1567.003,Exfiltration to Text Storage Sites,-0.5127210021018982,False,CharmPower,malware,CharmPower. CharmPower can exfiltrate gathered data to a hardcoded C2 URL via HTTP POST.,"[""T1041""]","[""Exfiltration Over C2 Channel""]"
Q007283,T1592.002,Software,-2.7399370670318604,False,CharmPower,malware,CharmPower. CharmPower can list the installed applications on a compromised host.,"[""T1518""]","[""Software Discovery""]"
Q007284,T1070.009,Clear Persistence,1.8554298877716064,False,CharmPower,malware,CharmPower. CharmPower can remove persistence-related artifacts from the Registry.,"[""T1112""]","[""Modify Registry""]"
Q007285,T1485.001,Lifecycle-Triggered Deletion,-5.159647464752197,False,CharmPower,malware,CharmPower. CharmPower can retrieve C2 domain information from actor-controlled S3 buckets.,"[""T1102.001""]","[""Dead Drop Resolver""]"
Q007286,T1048.003,Exfiltration Over Unencrypted Non-C2 Protocol,-3.1146233081817627,False,CharmPower,malware,CharmPower. CharmPower can send additional modules over C2 encoded with base64.,"[""T1132.001""]","[""Standard Encoding""]"
Q007287,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,-2.2842581272125244,False,CharmPower,malware,CharmPower. CharmPower can send additional modules over C2 encrypted with a simple substitution cipher.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q007288,T1105,Ingress Tool Transfer,-1.5130252838134766,False,CharmPower,malware,CharmPower. CharmPower can send victim data via FTP with credentials hardcoded in the script.,"[""T1048.003""]","[""Exfiltration Over Unencrypted Non-C2 Protocol""]"
Q007289,T1102,Web Service,-3.004426956176758,False,CharmPower,malware,CharmPower. CharmPower can use HTTP to communicate with C2.,"[""T1071.001""]","[""Web Protocols""]"
Q007292,T1082,System Information Discovery,-2.447209358215332,False,CharmPower,malware,CharmPower. CharmPower can use `wmic` to gather information from a system.,"[""T1047""]","[""Windows Management Instrumentation""]"
Q007295,T1574.011,Services Registry Permissions Weakness,-8.795293807983398,False,CharmPower,malware,CharmPower. CharmPower has the ability to enumerate `Uninstall` registry values.,"[""T1012""]","[""Query Registry""]"
Q007300,T1680,Local Storage Discovery,-5.270206451416016,False,Cheerscrypt,malware,"Cheerscrypt. Cheerscrypt can search for log and VMware-related files with .log, .vmdk, .vmem, .vswp, and .vmsn extensions.","[""T1083""]","[""File and Directory Discovery""]"
Q007302,T1673,Virtual Machine Discovery,1.9352586269378662,False,Cheerscrypt,malware,Cheerscrypt. Cheerscrypt has leveraged `esxcli` in order to terminate running virtual machines.,"[""T1059.012""]","[""Hypervisor CLI""]"
Q007303,T1673,Virtual Machine Discovery,-3.5539159774780273,False,Cheerscrypt,malware,Cheerscrypt. Cheerscrypt has the ability to terminate VM processes on compromised hosts through execution of `esxcli vm process kill`.,"[""T1489""]","[""Service Stop""]"
Q007304,T1048,Exfiltration Over Alternative Protocol,-2.8941948413848877,False,Cherry Picker,malware,Cherry Picker. Cherry Picker exfiltrates files over FTP.,"[""T1048.003""]","[""Exfiltration Over Unencrypted Non-C2 Protocol""]"
Q007307,T1505.003,Web Shell,-3.732532501220703,False,China Chopper,malware,China Chopper. China Chopper's client component is packed with UPX.,"[""T1027.002""]","[""Software Packing""]"
Q007309,T1505.003,Web Shell,-2.0360019207000732,False,China Chopper,malware,China Chopper. China Chopper's server component can download remote files.,"[""T1105""]","[""Ingress Tool Transfer""]"
Q007310,T1505.003,Web Shell,-3.028125524520874,False,China Chopper,malware,China Chopper. China Chopper's server component can list directory contents.,"[""T1083""]","[""File and Directory Discovery""]"
Q007312,T1505.003,Web Shell,-2.5039992332458496,False,China Chopper,malware,China Chopper. China Chopper's server component can spider authentication portals.,"[""T1046""]","[""Network Service Discovery""]"
Q007313,T1505.003,Web Shell,-2.3571038246154785,False,China Chopper,malware,China Chopper. China Chopper's server component can upload local files.,"[""T1005""]","[""Data from Local System""]"
Q007314,T1505.003,Web Shell,-0.12450329214334488,False,China Chopper,malware,China Chopper. China Chopper's server component executes code sent via HTTP POST commands.,"[""T1071.001""]","[""Web Protocols""]"
Q007316,T1505.003,Web Shell,-1.3901357650756836,False,China Chopper,malware,China Chopper. China Chopper's server component is capable of opening a command terminal.,"[""T1059.003""]","[""Windows Command Shell""]"
Q007317,T1547.002,Authentication Package,-6.161333084106445,False,Chinoxy,malware,"Chinoxy. Chinoxy can use a digitally signed binary (""Logitech Bluetooth Wizard Host Process"") to load its dll into memory.","[""T1574.001""]","[""DLL""]"
Q007318,T1573,Encrypted Channel,-2.3667197227478027,False,Chinoxy,malware,Chinoxy. Chinoxy has encrypted its configuration file.,"[""T1027.013""]","[""Encrypted/Encoded File""]"
Q007320,T1036.008,Masquerade File Type,-2.7291007041931152,False,Chinoxy,malware,Chinoxy. Chinoxy has used the name `eoffice.exe` in attempt to appear as a legitimate file.,"[""T1036.005""]","[""Match Legitimate Resource Name or Location""]"
Q007321,T1480.001,Environmental Keying,-6.397364139556885,False,Chinoxy,malware,Chinoxy. The Chinoxy dropping function can initiate decryption of its config file.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q007322,T1074.001,Local Data Staging,0.12336565554141998,False,Chrommme,malware,Chrommme. Chrommme can collect data from a local system.,"[""T1005""]","[""Data from Local System""]"
Q007323,T1486,Data Encrypted for Impact,-2.3471834659576416,False,Chrommme,malware,Chrommme. Chrommme can decrypt its encrypted internal code.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q007324,T1132.001,Standard Encoding,-4.812376022338867,False,Chrommme,malware,Chrommme. Chrommme can download its code from C2.,"[""T1105""]","[""Ingress Tool Transfer""]"
Q007325,T1560.001,Archive via Utility,3.19110369682312,False,Chrommme,malware,Chrommme. Chrommme can encrypt and store on disk collected data before exfiltration.,"[""T1560""]","[""Archive Collected Data""]"
Q007326,T1027.014,Polymorphic Code,1.169706106185913,False,Chrommme,malware,Chrommme. Chrommme can encrypt sections of its code to evade detection.,"[""T1027.013""]","[""Encrypted/Encoded File""]"
Q007327,T1087,Account Discovery,-2.405304431915283,False,Chrommme,malware,Chrommme. Chrommme can enumerate the IP address of a compromised host.,"[""T1016""]","[""System Network Configuration Discovery""]"
Q007328,T1567.003,Exfiltration to Text Storage Sites,1.9760138988494873,False,Chrommme,malware,Chrommme. Chrommme can exfiltrate collected data via C2.,"[""T1041""]","[""Exfiltration Over C2 Channel""]"
Q007330,T1001,Data Obfuscation,-5.802018642425537,False,Chrommme,malware,Chrommme. Chrommme can set itself to sleep before requesting a new command from C2.,"[""T1029""]","[""Scheduled Transfer""]"
Q007331,T1005,Data from Local System,0.951063871383667,False,Chrommme,malware,Chrommme. Chrommme can store captured system information locally prior to exfiltration.,"[""T1074.001""]","[""Local Data Staging""]"
Q007332,T1559.001,Component Object Model,-1.9090235233306885,False,Chrommme,malware,Chrommme. Chrommme can use Windows API including `WinExec` for execution.,"[""T1106""]","[""Native API""]"
Q007335,T1039,Data from Network Shared Drive,-5.105698585510254,False,Chrommme,malware,Chrommme. Chrommme has the ability to obtain the computer name of a compromised host.,"[""T1082""]","[""System Information Discovery""]"
Q007336,T1608.004,Drive-by Target,-1.7188944816589355,False,Clambling,malware,Clambling. Clambling can browse directories on a compromised host.,"[""T1083""]","[""File and Directory Discovery""]"
Q007338,T1592,Gather Victim Host Information,1.537842035293579,False,Clambling,malware,Clambling. Clambling can collect information from a compromised host.,"[""T1005""]","[""Data from Local System""]"
Q007339,T1543.003,Windows Service,0.15361124277114868,False,Clambling,malware,Clambling. Clambling can create and start services on a compromised host.,"[""T1569.002""]","[""Service Execution""]"
Q007340,T1027,Obfuscated Files or Information,0.44292980432510376,False,Clambling,malware,Clambling. Clambling can deobfuscate its payload prior to execution.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q007342,T1018,Remote System Discovery,-1.08016037940979,False,Clambling,malware,"Clambling. Clambling can discover the hostname, computer name, and Windows version of a targeted machine.","[""T1082""]","[""System Information Discovery""]"
Q007344,T1087,Account Discovery,-2.989105224609375,False,Clambling,malware,Clambling. Clambling can enumerate the IP address of a compromised machine.,"[""T1016""]","[""System Network Configuration Discovery""]"
Q007347,T1087,Account Discovery,0.9113717675209045,False,Clambling,malware,Clambling. Clambling can identify the username on a compromised host.,"[""T1033""]","[""System Owner/User Discovery""]"
Q007348,T1055.003,Thread Execution Hijacking,0.25906866788864136,False,Clambling,malware,Clambling. Clambling can inject into the `svchost.exe` process for execution.,"[""T1055""]","[""Process Injection""]"
Q007349,T1059.008,Network Device CLI,-5.046608924865723,False,Clambling,malware,Clambling. Clambling can record screen content in AVI format.,"[""T1125""]","[""Video Capture""]"
Q007350,T1547.015,Login Items,-0.8810356855392456,False,Clambling,malware,Clambling. Clambling can register itself as a system service to gain persistence.,"[""T1543.003""]","[""Windows Service""]"
